domain,dimension,type,group,grpCode,indicator,indCode,date,populationTotal,GNIperCap,value,boundary,ratio
ecological,freshwater disruption,national aggregate,World,WLD,blueH2O_footprint,FD3,2015,7278466615,15023.8557729071,NA,NA,NA
ecological,freshwater disruption,national aggregate,World,WLD,blueH2O_footprint,FD3,2016,7363461574,15309.149487821616,NA,NA,NA
ecological,freshwater disruption,national aggregate,World,WLD,blueH2O_footprint,FD3,2017,7448056322,15730.45692085964,196.2136324788955,384,0.5109730012471237
ecological,freshwater disruption,national aggregate,World,WLD,blueH2O_footprint,FD3,2018,7530230552,16104.24657715806,NA,NA,NA
ecological,freshwater disruption,national aggregate,World,WLD,blueH2O_footprint,FD3,2019,7609776788,16396.30415131602,NA,NA,NA
ecological,freshwater disruption,national aggregate,World,WLD,blueH2O_footprint,FD3,2020,7685261481,15722.6243392955,NA,NA,NA
ecological,freshwater disruption,national aggregate,World,WLD,blueH2O_footprint,FD3,2021,7753399602,16531.046091322263,NA,NA,NA
ecological,freshwater disruption,national aggregate,World,WLD,blueH2O_footprint,FD3,2022,7818196139,16933.95738092833,NA,NA,NA
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2000,NA,NA,39.20756255,47.9,1.544297899185974
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2001,NA,NA,39.15878214,47.9,1.547352402003757
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2002,NA,NA,39.11000165,47.9,1.5504069098309328
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2003,NA,NA,39.06122115,47.9,1.5534614182842827
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2004,NA,NA,39.01244066,47.9,1.5565159261114587
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2005,NA,NA,38.96366025,47.9,1.5595704289292427
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2006,NA,NA,38.91487976,47.9,1.5626249367564184
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2007,NA,NA,38.86609926,47.9,1.5656794452097684
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2008,NA,NA,38.81731886,47.9,1.5687339474013775
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2009,NA,NA,38.76853836,47.9,1.5717884558547273
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2010,NA,NA,38.71975787,47.9,1.5748429636819032
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2011,NA,NA,38.67745512,47.9,1.577491852222918
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2012,NA,NA,38.63511853,47.9,1.580142859737007
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2013,NA,NA,38.59278184,47.9,1.5827938735128364
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2014,NA,NA,38.55044524,47.9,1.5854448816530993
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2015,NA,NA,38.50810865,47.9,1.5880958891671888
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2016,NA,NA,38.46108144,47.9,1.5910406111458983
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2017,NA,NA,38.41405432,47.9,1.593985327489042
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2018,NA,NA,38.36702721,47.9,1.596930043206011
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2019,NA,NA,38.32,47.9,1.5998747651847214
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2020,NA,NA,38.27297289,47.9,1.602819480901691
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2021,NA,NA,38.22347198690477,47.9,1.6059190991293195
ecological,land conversion,global doughnut,World,WLD,forestAreaMKM2,LC1,2022,NA,NA,38.17712395216451,47.9,1.608821292913932
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2000,2390496925,2590.9974391428664,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2001,2441157194,2663.2031090486253,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2002,2492714585,2731.9750022323224,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2003,2544324485,2846.256099720923,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2004,2595669620,2992.2508778064066,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2005,2646943702,3139.9579892205297,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2006,2698319942,3312.081416215672,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2007,2749859301,3481.6419270781485,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2008,2810086898,3550.327833144699,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2009,2862628786,3690.6612219346785,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2010,2916557172,3860.087593058656,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2011,2971219398,4025.339575358574,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2012,3025496765,4118.907239318242,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2013,3078734496,4261.941562979554,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2014,3131533963,4461.00717186334,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2015,3184625696,4655.56473539207,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2016,3239351100,4835.955023097456,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2017,3295224355,5037.397493099811,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2018,3351275676,5234.702054758413,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2019,3407742141,5364.77105881448,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2020,3464675412,5076.04284296782,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2021,3519786549,5287.298647675415,NA,NA,NA
ecological,land conversion,national aggregate,Bottom-40,B40,land_footprint,LC3,2022,3573523686,5529.041654165806,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2000,2771079507,7692.85018485735,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2001,2795128241,7902.984182376066,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2002,2817982774,8168.321690814426,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2003,2840378133,8528.850379276693,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2004,2863160639,9073.696198278563,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2005,2886128730,9583.909852877112,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2006,2908976565,10285.251123919892,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2007,2931945847,11087.96033204242,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2008,2955942444,11621.247297116652,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2009,2981024091,11630.725189742872,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2010,3006436061,12302.342501699068,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2011,3031818549,12869.064810164246,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2012,3058599742,13418.780155524284,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2013,3087056858,13858.936902267154,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2014,3115874201,14317.047425141602,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2015,3143671521,14682.35031361053,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2016,3169140069,15090.746063579065,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2017,3193178974,15681.633581815418,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2018,3214995105,16205.265939374283,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2019,3233967613,16672.718839130957,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2020,3249703015,16353.946617090254,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2021,3261155656,17377.02988724466,NA,NA,NA
ecological,land conversion,national aggregate,Middle-40,M40,land_footprint,LC3,2022,3270491108,17872.515797620435,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2000,925537229,42841.57056886864,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2001,932036528,43168.38978676752,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2002,938669229,43387.74839026642,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2003,945536724,44109.777454907606,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2004,952625436,45340.414645573714,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2005,960198702,46315.86108642239,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2006,968597868,47338.75129945506,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2007,977999082,48116.33221024317,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2008,987630430,47807.91933225158,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2009,996519621,45919.21545509608,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2010,1004298471,47126.41840786978,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2011,1011579211,47946.01860155472,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2012,1018860680,48274.52404996078,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2013,1025840434,48694.91910204364,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2014,1032449176,49381.90255022027,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2015,1038946701,50181.83804288999,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2016,1045436685,50795.6954314738,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2017,1051706513,51746.36506086974,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2018,1057621731,52596.85291749837,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2019,1063158403,53214.91427993404,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2020,1066319975,50530.945000510386,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2021,1067926913,53260.809722408114,NA,NA,NA
ecological,land conversion,national aggregate,Top-20,T20,land_footprint,LC3,2022,1070488119,54508.03426175838,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2000,6087113661,11033.593778486846,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2001,6168321963,11157.924027657036,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2002,6249366588,11289.939082169089,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2003,6330239342,11559.495576669651,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2004,6411455695,12000.204077563389,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2005,6493271134,12388.84340932646,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2006,6575894375,12881.718983200612,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2007,6659804230,13384.936003439365,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2008,6753659772,13554.87644970591,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2009,6840172498,13303.153428987966,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2010,6927291704,13796.6417931423,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2011,7014617158,14181.534053313428,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2012,7102957187,14457.278813069255,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2013,7191631788,14719.598108524537,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2014,7279857340,15050.324979535386,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2015,7367243918,15354.313495222154,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2016,7453927854,15641.917922024915,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2017,7540109842,16060.191327793138,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2018,7623892512,16431.285562868605,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2019,7704868157,16713.676317093705,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2020,7780698402,16015.845882759748,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2021,7848869118,16837.8414884704,NA,NA,NA
ecological,land conversion,national aggregate,World,WLD,land_footprint,LC3,2022,7914502913,17254.434027524196,NA,NA,NA
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2000,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2001,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2002,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2003,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2004,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2005,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2006,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2007,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2008,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2009,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2010,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2011,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2012,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2013,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2014,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2015,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2016,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2017,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2018,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2019,NA,NA,100,10,10
ecological,biodiversity breakdown,global doughnut,World,WLD,extinction1900,BB1,2020,NA,NA,100,10,10
