domain,dimension,type,group,indicator,date,populationTotal,GNIperCap,value,boundary
ecological,land conversion,national aggregate,Middle-40,land_footprint,2003,2840378133,8528.850379276693,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2004,2863160639,9073.696198278563,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2005,2886128730,9583.909852877112,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2006,2908976565,10285.251123919892,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2007,2931945847,11087.96033204242,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2008,2955942444,11621.247297116652,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2009,2981024091,11630.725189742872,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2010,3006436061,12302.342501699068,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2011,3031818549,12869.064810164246,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2012,3058599742,13418.780155524284,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2013,3087056858,13858.936902267154,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2014,3115874201,14317.047425141602,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2015,3143671521,14682.35031361053,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2016,3169140069,15090.746063579065,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2017,3193178974,15681.633581815418,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2018,3214995105,16205.265939374283,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2019,3233967613,16672.718839130957,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2020,3249703015,16353.946617090254,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2021,3261155656,17377.02988724466,NA,NA
ecological,land conversion,national aggregate,Middle-40,land_footprint,2022,3270491108,17872.515797620435,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2000,925537229,42841.57056886864,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2001,932036528,43168.38978676752,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2002,938669229,43387.74839026642,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2003,945536724,44109.777454907606,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2004,952625436,45340.414645573714,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2005,960198702,46315.86108642239,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2006,968597868,47338.75129945506,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2007,977999082,48116.33221024317,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2008,987630430,47807.91933225158,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2009,996519621,45919.21545509608,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2010,1004298471,47126.41840786978,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2011,1011579211,47946.01860155472,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2012,1018860680,48274.52404996078,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2013,1025840434,48694.91910204364,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2014,1032449176,49381.90255022027,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2015,1038946701,50181.83804288999,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2016,1045436685,50795.6954314738,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2017,1051706513,51746.36506086974,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2018,1057621731,52596.85291749837,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2019,1063158403,53214.91427993404,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2020,1066319975,50530.945000510386,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2021,1067926913,53260.809722408114,NA,NA
ecological,land conversion,national aggregate,Top-20,land_footprint,2022,1070488119,54508.03426175838,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2000,6087113661,11033.593778486846,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2001,6168321963,11157.924027657036,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2002,6249366588,11289.939082169089,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2003,6330239342,11559.495576669651,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2004,6411455695,12000.204077563389,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2005,6493271134,12388.84340932646,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2006,6575894375,12881.718983200612,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2007,6659804230,13384.936003439365,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2008,6753659772,13554.87644970591,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2009,6840172498,13303.153428987966,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2010,6927291704,13796.6417931423,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2011,7014617158,14181.534053313428,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2012,7102957187,14457.278813069255,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2013,7191631788,14719.598108524537,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2014,7279857340,15050.324979535386,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2015,7367243918,15354.313495222154,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2016,7453927854,15641.917922024915,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2017,7540109842,16060.191327793138,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2018,7623892512,16431.285562868605,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2019,7704868157,16713.676317093705,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2020,7780698402,16015.845882759748,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2021,7848869118,16837.8414884704,NA,NA
ecological,land conversion,national aggregate,World,land_footprint,2022,7914502913,17254.434027524196,NA,NA
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2000,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2001,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2002,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2003,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2004,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2005,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2006,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2007,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2008,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2009,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2010,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2011,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2012,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2013,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2014,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2015,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2016,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2017,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2018,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2019,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2020,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2021,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,extinction1900,2022,NA,NA,100,10
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2000,NA,NA,14.6,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2001,NA,NA,14.71,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2002,NA,NA,14.82,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2003,NA,NA,14.93,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2004,NA,NA,15.04,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2005,NA,NA,15.15,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2006,NA,NA,15.26,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2007,NA,NA,15.37,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2008,NA,NA,15.48,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2009,NA,NA,15.59,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2010,NA,NA,15.7,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2011,NA,NA,15.81,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2012,NA,NA,15.92,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2013,NA,NA,16.03,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2014,NA,NA,16.14,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2015,NA,NA,16.25,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2016,NA,NA,16.36,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2017,NA,NA,16.47,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2018,NA,NA,16.580000000000002,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2019,NA,NA,16.69,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2020,NA,NA,16.8,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2021,NA,NA,16.910000000000025,5.59
ecological,biodiversity breakdown,global doughnut,World,hanppGtC,2022,NA,NA,17.02000000000004,5.59
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2000,2376251180,2579.4843396945944,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2001,2426787989,2652.5588679937755,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2002,2478235048,2722.550528921249,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2003,2529741078,2836.395690472428,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2004,2580984201,2981.3451289937984,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2005,2632156395,3126.9936710480224,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2006,2683431644,3297.5807525828873,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2007,2734871536,3466.408421660846,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2008,2795001471,3534.3570992052796,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2009,2847446203,3675.288745010788,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2010,2901274477,3844.870051171807,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2011,2955832944,4009.6372800035233,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2012,3010003314,4102.676086858366,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2013,3063131123,4245.545393317514,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2014,3115821462,4445.625619050939,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2015,3168801188,4639.8204727996545,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2016,3223415240,4820.5434787645945,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2017,3279187003,5022.645571175445,1.5146478178675444,1.47
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2018,3335141885,5220.246520639839,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2019,3391515669,5351.198468263703,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2020,3448355313,5065.89772405755,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2021,3503396785,5277.14433390681,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,hanpp_footprint,2022,3557061423,5519.322704930674,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,species_footprint,2000,2376251180,2579.4843396945944,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,species_footprint,2001,2426787989,2652.5588679937755,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,species_footprint,2002,2478235048,2722.550528921249,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,species_footprint,2003,2529741078,2836.395690472428,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,species_footprint,2004,2580984201,2981.3451289937984,NA,NA
ecological,biodiversity breakdown,national aggregate,Bottom-40,species_footprint,2005,2632156395,3126.9936710480224,NA,NA
